"forecast_date","ensemble_member","variable","value"
2020-10-01,5,"air_temperature",20.6838915506999
2020-10-01,5,"shortwave_radiation",267.874997456868
2020-10-01,5,"wind_speed",2.38505460818609
2020-10-02,5,"air_temperature",20.1205777486166
2020-10-02,5,"shortwave_radiation",267.874998092651
2020-10-02,5,"wind_speed",2.64274874329567
2020-09-25,6,"air_temperature",27.3280553181966
2020-09-25,6,"shortwave_radiation",201.499998728434
2020-09-25,6,"wind_speed",1.90376753856738
2020-09-26,6,"air_temperature",28.1082817077637
2020-09-26,6,"shortwave_radiation",256.375000635783
2020-09-26,6,"wind_speed",1.47932162135839
2020-09-27,6,"air_temperature",28.075996653239
2020-09-27,6,"shortwave_radiation",167.625
2020-09-27,6,"wind_speed",1.29000062930087
2020-09-28,6,"air_temperature",27.61904296875
2020-09-28,6,"shortwave_radiation",213.125003814697
2020-09-28,6,"wind_speed",1.62584278484186
2020-09-29,6,"air_temperature",26.9157958984375
2020-09-29,6,"shortwave_radiation",247.875
2020-09-29,6,"wind_speed",1.98341051116586
2020-09-30,6,"air_temperature",23.6343119303386
2020-09-30,6,"shortwave_radiation",264.124999364217
2020-09-30,6,"wind_speed",2.50053987403711
2020-10-01,6,"air_temperature",21.7166241963705
2020-10-01,6,"shortwave_radiation",269.375
2020-10-01,6,"wind_speed",2.44946234921614
2020-10-02,6,"air_temperature",21.7995836893718
2020-10-02,6,"shortwave_radiation",265.374999364217
2020-10-02,6,"wind_speed",2.92974780499935
2020-09-25,7,"air_temperature",27.2413536071778
2020-09-25,7,"shortwave_radiation",216.625001271566
2020-09-25,7,"wind_speed",1.96145618210236
2020-09-26,7,"air_temperature",28.2578152974447
2020-09-26,7,"shortwave_radiation",176.499998728434
2020-09-26,7,"wind_speed",1.0655272975564
2020-09-27,7,"air_temperature",28.0933700561524
2020-09-27,7,"shortwave_radiation",155.125
2020-09-27,7,"wind_speed",0.97082790111502
2020-09-28,7,"air_temperature",25.7631940205892
2020-09-28,7,"shortwave_radiation",106.125000635783
2020-09-28,7,"wind_speed",1.82616936663787
2020-09-29,7,"air_temperature",26.1198084513347
2020-09-29,7,"shortwave_radiation",232.499996821086
2020-09-29,7,"wind_speed",2.03782855470975
2020-09-30,7,"air_temperature",25.1320472717285
2020-09-30,7,"shortwave_radiation",250.875003178914
2020-09-30,7,"wind_speed",2.28342607617378
2020-10-01,7,"air_temperature",23.2767819722494
2020-10-01,7,"shortwave_radiation",174.875001907349
2020-10-01,7,"wind_speed",1.73785618444284
2020-10-02,7,"air_temperature",22.5439595540365
2020-10-02,7,"shortwave_radiation",187.875003178914
2020-10-02,7,"wind_speed",2.33584195872148
2020-09-25,8,"air_temperature",27.5366861979167
2020-09-25,8,"shortwave_radiation",199.749997456868
2020-09-25,8,"wind_speed",1.63748357196649
2020-09-26,8,"air_temperature",27.4745943705241
2020-09-26,8,"shortwave_radiation",248.375000635783
2020-09-26,8,"wind_speed",1.29806401580572
2020-09-27,8,"air_temperature",27.6719846089681
2020-09-27,8,"shortwave_radiation",180.625
2020-09-27,8,"wind_speed",1.16877671144903
2020-09-28,8,"air_temperature",27.3551956176758
2020-09-28,8,"shortwave_radiation",188.375000635783
2020-09-28,8,"wind_speed",1.46687307457129
2020-09-29,8,"air_temperature",25.8519340515137
2020-09-29,8,"shortwave_radiation",257.5
2020-09-29,8,"wind_speed",2.75766543547312
2020-09-30,8,"air_temperature",23.4381996154785
2020-09-30,8,"shortwave_radiation",276.875
2020-09-30,8,"wind_speed",2.16444239517053
2020-10-01,8,"air_temperature",22.7703859965007
2020-10-01,8,"shortwave_radiation",271.999999364217
2020-10-01,8,"wind_speed",1.55062390118837
2020-10-02,8,"air_temperature",20.3121658325196
2020-10-02,8,"shortwave_radiation",274.499996821086
2020-10-02,8,"wind_speed",2.69110295176506
2020-09-25,9,"air_temperature",27.2835072835287
2020-09-25,9,"shortwave_radiation",193.750003178914
2020-09-25,9,"wind_speed",2.05558779338996
2020-09-26,9,"air_temperature",27.5805755615235
2020-09-26,9,"shortwave_radiation",261.625000635783
2020-09-26,9,"wind_speed",1.55170399943988
2020-09-27,9,"air_temperature",27.8991956075033
2020-09-27,9,"shortwave_radiation",189.249999364217
2020-09-27,9,"wind_speed",1.61506123095751
2020-09-28,9,"air_temperature",24.4058993021647
2020-09-28,9,"shortwave_radiation",24.8749996821086
2020-09-28,9,"wind_speed",1.27228034536044
2020-09-29,9,"air_temperature",23.8671343485515
2020-09-29,9,"shortwave_radiation",124.999998728434
2020-09-29,9,"wind_speed",2.60910009344419
2020-09-30,9,"air_temperature",19.8924156188965
2020-09-30,9,"shortwave_radiation",279.499996185303
2020-09-30,9,"wind_speed",2.36643507083257
2020-10-01,9,"air_temperature",21.3683601379395
2020-10-01,9,"shortwave_radiation",267.999997456868
2020-10-01,9,"wind_speed",1.56329600264629
2020-10-02,9,"air_temperature",22.1031941731771
2020-10-02,9,"shortwave_radiation",271.875000635783
2020-10-02,9,"wind_speed",2.7614559729894
2020-09-25,10,"air_temperature",27.2118990580241
2020-09-25,10,"shortwave_radiation",216.125001271566
2020-09-25,10,"wind_speed",1.85356703648965
2020-09-26,10,"air_temperature",27.6066846211752
2020-09-26,10,"shortwave_radiation",205.249998728434
2020-09-26,10,"wind_speed",1.15703754872084
2020-09-27,10,"air_temperature",27.6254503885905
2020-09-27,10,"shortwave_radiation",162.375001907349
2020-09-27,10,"wind_speed",1.18217941373587
2020-09-28,10,"air_temperature",25.4972434997559
2020-09-28,10,"shortwave_radiation",82.3750017484029
2020-09-28,10,"wind_speed",1.71652817477783
2020-09-29,10,"air_temperature",24.1304946899414
2020-09-29,10,"shortwave_radiation",128.249998728434
2020-09-29,10,"wind_speed",2.06633090227842
2020-09-30,10,"air_temperature",20.3358283996582
2020-09-30,10,"shortwave_radiation",276.499994913737
2020-09-30,10,"wind_speed",2.52411424616973
2020-10-01,10,"air_temperature",21.876549021403
2020-10-01,10,"shortwave_radiation",265.750003814697
2020-10-01,10,"wind_speed",1.19766889512539
2020-10-02,10,"air_temperature",23.3801399230957
2020-10-02,10,"shortwave_radiation",261.999999364217
2020-10-02,10,"wind_speed",1.50852311402559
2020-09-25,11,"air_temperature",27.1439020792643
2020-09-25,11,"shortwave_radiation",200.875001271566
2020-09-25,11,"wind_speed",1.7461895942688
2020-09-26,11,"air_temperature",27.7286837259929
2020-09-26,11,"shortwave_radiation",163.500001271566
2020-09-26,11,"wind_speed",1.24278489748637
2020-09-27,11,"air_temperature",27.6373128255209
2020-09-27,11,"shortwave_radiation",168.749996821086
2020-09-27,11,"wind_speed",1.6301066155235
2020-09-28,11,"air_temperature",26.5968541463216
2020-09-28,11,"shortwave_radiation",184.624998092651
2020-09-28,11,"wind_speed",2.09695613384247
2020-09-29,11,"air_temperature",25.8539672851563
2020-09-29,11,"shortwave_radiation",174.375001907349
2020-09-29,11,"wind_speed",2.50381797552109
2020-09-30,11,"air_temperature",23.8514355977377
2020-09-30,11,"shortwave_radiation",199.000000635783
2020-09-30,11,"wind_speed",2.8218813786904
2020-10-01,11,"air_temperature",19.1112838745117
2020-10-01,11,"shortwave_radiation",271.499998092651
